years,month,sinkholes,level,algas,Cirsium,Dasylirion,Distichlis,Erigeron,Eustoma,Flaveria,Haploestes,nada,Nerysirenia,Polygala,Prosopis,Sabatia,Samolus,Schoenus,Sesuvium,Sporobolus,Total general
2014,sep,1.80.2,(en blanco),,,,7.85E-07,,,0.0192423,,,,,,,0.00337722,,,,0.022620305
2014,sep,1.81.1,0,,,,,,,,,,,,,,0.0102102,,,,0.0102102
2014,sep,1.81.1,(en blanco),,,,7.85E-07,,0.007854,,,,,,,,0.00675444,,,,0.014609225
2014,sep,1.83.1,0,,,,,,,,,,,,,,,,,0.1602216,0.1602216
2014,sep,1.83.2,0,,,,0.00565488,,,,,,,,,,,,,,0.00565488
2014,sep,1.83.2,(en blanco),,,,,,,0.10712856,,,,,,,0.00848232,,,,0.11561088
2014,sep,1.83.3,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2014,sep,1.83.3,(en blanco),,,,7.85E-07,,,0.03785628,,,,,,,0.01130976,,,,0.049166825
2014,sep,1.8O,0,,,,,,,,,,,,,,0.00219912,,,,0.00219912
2014,sep,1.8O,(en blanco),,,,0,,,,,,,,,,0.01311618,,,,0.01311618
2014,sep,2.10.1,0,,,,,,,,,0,,,,,,,,,0
2014,sep,2.11.1,0,,,,,,,0.41249208,,,,,,,,,,,0.41249208
2014,sep,2.11.1,(en blanco),,,,7.85E-07,,,,,,,,,,0.03479322,,,,0.034794005
2014,sep,4.8.1,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2014,sep,4.8.1,(en blanco),,,,,,,,,,,,,,0.0801108,,,,0.0801108
2014,sep,6.6+6.7+6.8,0,,,,,,,,,,,,,,,,,0.1005312,0.1005312
2014,sep,6.6+6.7+6.8,(en blanco),,,,7.85E-07,,0.00188496,,,,,,,,0.01421574,,,,0.016101485
2014,sep,80A,0,,,,,,,1.036728,,,,,,,,,,,1.036728
2014,sep,80A,(en blanco),,,,7.85E-07,,0.0883575,,,,,,,,,7.85E-07,,7.85E-07,0.088359856
2014,sep,81B,0,,,,,,0.007854,,,,,,,,,,,,0.007854
2014,sep,81B,(en blanco),,,,7.85E-07,,0.00125664,0.10461528,,,,,,,0.02034186,7.85E-07,,,0.126215351
2014,sep,82C+83D,0,,,,,,0.011781,,,,,,,,,,,,0.011781
2014,sep,82C+83D,(en blanco),,,,7.85E-07,,0.0424116,0.259182,,,,,,,,,,7.85E-07,0.301595171
2014,sep,83-84/85,0,,,,,,,,,,,,,,0.03188724,,,,0.03188724
2014,sep,83-84/85,(en blanco),,,,,,,6.26819886,,,,,,,0.53752776,5.61922284,,,12.42494946
2015,feb,1.1,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2015,feb,1.1,(en blanco),,,,7.85E-07,,,,,,,,,,0.0388773,,,,0.038878085
2015,feb,1.101,0,,,,,,0.0247401,,,,,,,,,,,,0.0247401
2015,feb,1.101,(en blanco),,,,0,,,0,,,,,,,,,,,0
2015,feb,1.102,0,,,,0,,,,,,,,,,,,,,0
2015,feb,1.102,(en blanco),,,,,,0.04641714,,,,,,,,,,,,0.04641714
2015,feb,1.103,0,,,,,,0.00282744,,,,,,,,,,,,0.00282744
2015,feb,1.103,(en blanco),,,,0,,,,,,,,,,0.00408408,,,,0.00408408
2015,feb,1.104,0,,,,,,,0.0047124,,,,,,,,,,,0.0047124
2015,feb,1.104,(en blanco),,,,0,,,0.0011781,,,,,,,,,,,0.0011781
2015,feb,1.106,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2015,feb,1.13,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2015,feb,1.13,(en blanco),,,,0,,,0.00094248,,,,,,,,,,,0.00094248
2015,feb,1.16,0,,,,0.01130976,,,,,,,,,,,,,,0.01130976
2015,feb,1.16,(en blanco),,,,0,,,0,,,,,,,,,,,0
2015,feb,1.17,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2015,feb,1.17,(en blanco),,,,0,,0.00094248,0.00345576,,,,,,,,,,,0.00439824
2015,feb,1.18,0,,,,,,,,,,,,,,2.36E-06,,,,2.36E-06
2015,feb,1.18,(en blanco),,,,7.85E-07,,7.85E-07,,,,,,,,,,,,1.57E-06
2015,feb,1.2,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2015,feb,1.2,(en blanco),,,,7.85E-07,,,0,,,,,,,3.14E-06,,,,0.000003927
2015,feb,1.21,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.23,0,,,,,,,,,,,,,,0.01123122,,,,0.01123122
2015,feb,1.23,(en blanco),,,,,,,,,,,,,,0.03173016,,,,0.03173016
2015,feb,1.24,0,,,,,,,0.00376992,,,,,,,,,,,0.00376992
2015,feb,1.24,(en blanco),,,,7.85E-07,,0.0282744,0.0011781,,,,,,,,,,,0.029453285
2015,feb,1.27,0,,,,,,,,,,,,,,,5.50E-06,,,5.50E-06
2015,feb,1.27,(en blanco),,,,0,,0,,,,,,,,,,,,0
2015,feb,1.28,0,,,,,,,,,,,,,,0.00400554,,,,0.00400554
2015,feb,1.28,(en blanco),,,,0,,,,,,,,,,0.00699006,,,,0.00699006
2015,feb,1.34,0,,,,,,,0.0015708,,,,,,,,,,,0.0015708
2015,feb,1.34,(en blanco),,,,0,,0.0102102,0.0011781,,,,,,,0.00329868,,,,0.01468698
2015,feb,1.37,0,,,,,,0.00047124,,,,,,,,,,,,0.00047124
2015,feb,1.37,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,1.41,0,,,,,,,2.36E-06,,,,,,,,,,,2.36E-06
2015,feb,1.41,(en blanco),,,,7.85E-07,,,,,,,,,,0.00070686,,,,0.000707645
2015,feb,1.44,0,,,,,,,0,,,,,,,,,,,0
2015,feb,1.44,(en blanco),,,,,,,,,,,,,,0,,,,0
2015,feb,1.46,0,,,,,,,,,,,,,,0.00502656,,,,0.00502656
2015,feb,1.46,(en blanco),,,,,,,,,,,,,,0.00777546,,,0.08293824,0.0907137
2015,feb,1.47,0,,,,,,,0.01036728,,,,,,,,,,,0.01036728
2015,feb,1.47,(en blanco),,,,7.85E-07,,0.0282744,0.00777546,,,,,,,0.00188496,7.85E-07,,,0.037936391
2015,feb,1.48,0,,,,,,,0.0015708,,,,,,,,,,,0.0015708
2015,feb,1.48,(en blanco),,,,0,,0.00816816,0.00329868,,,,,,,0.01319472,,,,0.02466156
2015,feb,1.49,0,,,,,,,,,,,,,,0,,,,0
2015,feb,1.49,(en blanco),,,,7.85E-07,,,,,,,,,,0.00376992,,,,0.003770705
2015,feb,1.51,0,,,,,,,,,,,,,,,0.27489,,,0.27489
2015,feb,1.51,(en blanco),,,,,,,0,,,,,,,,0,,0,0
2015,feb,1.52,0,,,,,,,,,,,,,,,5.1318036,,,5.1318036
2015,feb,1.52,(en blanco),,,,5.1318036,,0.20648166,0.02073456,,,,,,,0,5.1318036,,,10.49082342
2015,feb,1.54,0,,,,,,,,,,,,,,0.01130976,,,,0.01130976
2015,feb,1.54,(en blanco),,,,,,,0.0062832,,,,,,,,,,,0.0062832
2015,feb,1.57,0,,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2015,feb,1.58,0,,,,,,,0.0054978,,,,,,,,,,,0.0054978
2015,feb,1.58,(en blanco),,,,,,,,,,,,,,0.00494802,,,,0.00494802
2015,feb,1.59,0,,,,,,,0.0035343,,,,,,,,,,,0.0035343
2015,feb,1.59,(en blanco),,,,,,,0.00164934,,,,,,,0.02269806,,,0.1130976,0.137445
2015,feb,1.6,0,,,,,,,0.00329868,,,,,,,,,,,0.00329868
2015,feb,1.6,(en blanco),,,,0,,,0,,,,,,,0.00620466,,,,0.00620466
2015,feb,1.64,0,,,,,,,,,,,,,,0.0011781,,,,0.0011781
2015,feb,1.64,(en blanco),,,,,,,,,,,,,,0.00361284,,,,0.00361284
2015,feb,1.65,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.66,0,,,,,,,,,,,,,,,,,0.15708,0.15708
2015,feb,1.66,(en blanco),,,,,,,0,,,,,,,,,,0.0753984,0.0753984
2015,feb,1.67,0,,,,,,,,,,,,,,0.00848232,,,,0.00848232
2015,feb,1.67,(en blanco),,,,0,,,0,,,,,,,,,,,0
2015,feb,1.68,0,,,,,,,0,,,,,,,,,,,0
2015,feb,1.69,0,,,,,,,0,,,,,,,,,,,0
2015,feb,1.69,(en blanco),,,,,,,,,,,,,,0.094248,,,,0.094248
2015,feb,1.71,0,,,,,,,0.00753984,,,,,,,,,,,0.00753984
2015,feb,1.71,(en blanco),,,,,,,0.09888186,,,,,,,,,,,0.09888186
2015,feb,1.72,0,,,,,,,0.0027489,,,,,,,,,,,0.0027489
2015,feb,1.72,(en blanco),,,,,,,0,,,,,,,,,,,0
2015,feb,1.73,0,,,,,,,0.003927,,,,,,,,,,,0.003927
2015,feb,1.75,0,,,,,,,,,,,,,,,0.0062832,,,0.0062832
2015,feb,1.75,(en blanco),,,,,,,7.85E-07,,,,,,,,0,,,7.85E-07
2015,feb,1.76,0,,,,,,,,,,,,,,0.00502656,,,,0.00502656
2015,feb,1.76,(en blanco),,,,,,,0.01264494,,,,,,,0.00604758,,,,0.01869252
2015,feb,1.77,0,,,,,,,,,,,,,,,7.85E-07,,,7.85E-07
2015,feb,1.77,(en blanco),,,,0,,,0,,,,,,,,,,,0
2015,feb,1.78,0,,,,,,,,,,,,,,0.0125664,,,,0.0125664
2015,feb,1.78,(en blanco),,,,,,,,0.00094248,,,,,,,,,,0.00094248
2015,feb,1.8,0,,,,,,,,,,,,,,0.00031416,,,,0.00031416
2015,feb,1.8,(en blanco),,0.0035343,,,,0.0070686,0,,,,,,,0.00644028,,,,0.01704318
2015,feb,1.81,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2015,feb,1.81,(en blanco),,,,,,,,,,,,,,0.00094248,,,0,0.00094248
2015,feb,1.82,0,,,,,,,,,,,,,,,0.054978,,,0.054978
2015,feb,1.82,(en blanco),,,,0,,,0.0027489,,,,,,,0.003927,,,,0.0066759
2015,feb,1.86,0,,,,,,,,,,,,,,,0.0636174,,,0.0636174
2015,feb,1.86,(en blanco),,,,0,,0.07469154,0.01837836,,,,,,,0.01130976,0.13579566,,,0.24017532
2015,feb,1.96,0,,,,,,,,,,,,,,,,,0,0
2015,feb,1.97,0,,,,,,0.03070914,,,,,,,,,,,,0.03070914
2015,feb,1.97,(en blanco),,,,0,,,,,,,,,,0.0086394,,,,0.0086394
2015,feb,2.1,0,,,,,,,,,,,,,,0.00565488,,,,0.00565488
2015,feb,2.1,(en blanco),,,,,,,,0.00102102,,,,,,0.00376992,,,0,0.00479094
2015,feb,2.11,0,,,,,,,,,,,,,,0.0082467,,,,0.0082467
2015,feb,2.11,(en blanco),,,,,,0.00109956,,,,,,,,,,,,0.00109956
2015,feb,2.12,0,,,,,,,,,,,,,,0.0035343,,,,0.0035343
2015,feb,2.14,0,,,,,,,,,,,,,,0.0019635,,,,0.0019635
2015,feb,2.14,(en blanco),,,,,,,,,,,,,,0.0043197,,,,0.0043197
2015,feb,2.16,0,,,,,,,,,,,,,,,,,0,0
2015,feb,2.16,(en blanco),,,,,,0.00125664,,,,,,,,0.0219912,,,,0.02324784
2015,feb,2.17,0,,,,,,,,,,,,,,0.00604758,,,,0.00604758
2015,feb,2.17,(en blanco),,,,0,,,,0.00502656,,,,,,0.0231693,,,,0.02819586
2015,feb,2.18,0,,,,,,,,,,,,,,0.00047124,,,,0.00047124
2015,feb,2.18,(en blanco),,,,,,,,0.00070686,,,,,,0.0011781,,,0,0.00188496
2015,feb,2.19,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2015,feb,2.19,(en blanco),,,,,,,,,,,,,,,,,0,0
2015,feb,2.2,0,,,,,,,0.0015708,,,,,,,,,,,0.0015708
2015,feb,2.2,(en blanco),,,,7.85E-07,,,,,,,,,,0.01445136,,,,0.014452145
2015,feb,2.21,0,,,,,,,,,,,,,,0.00015708,,,,0.00015708
2015,feb,2.21,(en blanco),,,,7.85E-07,,,0.00094248,,,,,,,0.00062832,,,,0.001571585
2015,feb,2.6,0,,,,,,,,,,,,,,0.01225224,,,,0.01225224
2015,feb,2.6,(en blanco),,,,0,,,,,,,,,,0.18236988,,,,0.18236988
2015,feb,2.8,0,,,,,,,,,,,,,,0.00439824,,,,0.00439824
2015,feb,2.8,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,2.9,0,,,,,,,0.02089164,,,,,,,,,,,0.02089164
2015,feb,2.9,(en blanco),,,,0,,,0,,,,,,,0.00777546,,,,0.00777546
2015,feb,4.1,0,,,,,,0.00494802,,,,,,,,,,,,0.00494802
2015,feb,4.1,(en blanco),,,,0,,0.01460844,,,,,,,,,,,0.0070686,0.02167704
2015,feb,4.2,0,,,,,,,,,,,,,,,,,0,0
2015,feb,4.4,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2015,feb,4.4,(en blanco),,,,,,,,,,,,,,0,,,0.000629105,0.000629105
2015,feb,5.2,0,,,,,,,,,,,,,,,,,0,0
2015,feb,6.1,0,,,,,,,,,,,,,,,,,4.71E-06,4.71E-06
2015,feb,6.1,(en blanco),,,,0,,,,,,,,,,0.0023562,,,,0.0023562
2015,feb,6.2,0,,,,,,,,,,,,,,0.00094248,,,,0.00094248
2015,feb,6.2,(en blanco),,,,0,,,0.00722568,,,,,,,0.0019635,,,0,0.00918918
2015,feb,6.5,0,,,,,,0.00848232,,,,,,,,,,,,0.00848232
2015,feb,6.5,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,6.9,0,,,,,,,,,,,,,,0.00659736,,,,0.00659736
2015,feb,6.9,(en blanco),,,,,,,,,,,,,,,,,0,0
2015,feb,9.2,0,,,,,,,,,,,,,,0.00376992,,,,0.00376992
2015,feb,9.2,(en blanco),,,,,,,,,,,,,,0.00094248,,,,0.00094248
2015,feb,10.1,0,,,,,,0.0086394,,,,,,,,,,,,0.0086394
2015,feb,10.1,(en blanco),,,,0,,0.01130976,,,,,,,,,,,,0.01130976
2015,feb,11.1,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2015,feb,11.1,(en blanco),,,,,,0.0062832,,,,,,,,,,,0,0.0062832
2015,feb,12.3,0,,,,,,,,,,,,,,,,,0,0
2015,feb,12.4,0,,,,,,,,,,,,,,0.0439824,,,,0.0439824
2015,feb,12.4,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,13.1,0,,,,,,0.00376992,,,,,,,,,,,,0.00376992
2015,feb,13.1,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,14.2,0,,,,,,0.0027489,,,,,,,,,,,,0.0027489
2015,feb,14.2,(en blanco),,,,0,,,0,,,,,,,,,,,0
2015,feb,14.4,0,,,,,,,,,,,,,,3.14E-06,,,,3.14E-06
2015,feb,14.4,(en blanco),,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2015,feb,14.5,0,,,,,,,0.000003927,,,,,,,,,,,0.000003927
2015,feb,14.5,(en blanco),,,,7.85E-07,,0.000015708,,3.14E-06,,,,,,,,,0.0015708,0.001590435
2015,feb,15.3,0,,,,,,0.03392928,,,,,,,,,,,,0.03392928
2015,feb,15.3,(en blanco),,,,0,,0.01123122,,0.00219912,,,,,,0.0035343,,,,0.01696464
2015,feb,16.1,0,,,,,,,,,,,,,,2.36E-06,,,,2.36E-06
2015,feb,16.1,(en blanco),,,,0,,0,,,,,,,,7.85E-07,,,,7.85E-07
2015,feb,18.1,0,,,,,,,,,,,,,,0.0094248,,,,0.0094248
2015,feb,18.1,(en blanco),,,,,,,,0.00015708,,,,,,,,,,0.00015708
2015,feb,19.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,19.2,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.19+18.2,0,,,,,,,,,,,,,,0.00141372,,,,0.00141372
2015,feb,1.19+18.2,(en blanco),,,,0,,0.0082467,0,,,,,,,0.00753984,,,,0.01578654
2015,feb,1.1O,0,,,,,,,0.0031416,,,,,,,,,,,0.0031416
2015,feb,1.1O,(en blanco),,,,,,,0,,,,,,,0.01979208,,,,0.01979208
2015,feb,1.20.1,0,,,,,,,,,,,,,,0.00329868,,,,0.00329868
2015,feb,1.20.1,(en blanco),,,,0,,7.85E-07,0.00479094,,,,,,,0.0007854,,,,0.005577125
2015,feb,1.20.2,0,,,,,,,,,,,,,,0.0023562,,,,0.0023562
2015,feb,1.20.2,(en blanco),,,,,,0.0070686,0.00125664,,,,,,,0,,,,0.00832524
2015,feb,1.2O,0,,,,,,,0.000023562,,,,,,,,,,,0.000023562
2015,feb,1.2O,(en blanco),,,,,,,2.36E-06,,,,,,,0.000629891,,,,0.000632247
2015,feb,1.4+6.1O,0,,,,,,0.00094248,,,,,,,,,,,,0.00094248
2015,feb,1.4+6.1O,(en blanco),,,,,,0.00094248,0.002830582,,,,,,,0.01044582,,,,0.014218882
2015,feb,1.51.2,0,,,,,,,,,,,,,,0.0164934,,,,0.0164934
2015,feb,1.51.2,(en blanco),,,,,,,,,,,,,,0.00761838,,,,0.00761838
2015,feb,1.52.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.56.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.5O,0,,,,,,0.08906436,,,,,,,,,,,,0.08906436
2015,feb,1.5O,(en blanco),,,,0,,0.09102786,0,0.01107414,,,,,,0.03981978,0.0239547,,0,0.16587648
2015,feb,1.66.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.71.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,1.76.1,0,,,,0,,,,,,,,,,,,,,0
2015,feb,1.7O,0,,,,,,,,,,,,,,,,,0,0
2015,feb,1.81.1,0,,,,,,0.00502656,,,,,,,,,,,,0.00502656
2015,feb,1.81.1,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,feb,1.83.1,0,,,,,,,,,,,,,,,,,0,0
2015,feb,1.83.1,(en blanco),,,,0,,,0.01185954,,,,,,,0,,,,0.01185954
2015,feb,1.83.2,0,,,,0,,,,,,,,,,,,,,0
2015,feb,1.83.2,(en blanco),,,,,,,,,,,,,,,,,0,0
2015,feb,1.83.3,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2015,feb,1.8O,0,,,,,,,,,,,,,,0.058905,,,,0.058905
2015,feb,1.8O,(en blanco),,,,7.85E-07,,,,0.00047124,,,,,,0.002199905,,,,0.002671931
2015,feb,10.1.1,0,,,,,,,,,,,,,,0.0027489,,,,0.0027489
2015,feb,10.1.1,(en blanco),,,,,,,,,,,,,,0,,,,0
2015,feb,2.10.1,0,,,,,,,,,0,,,,,,,,,0
2015,feb,2.11.1,0,,,,,,,0,,,,,,,,,,,0
2015,feb,2.11.1,(en blanco),,,,,,,,,,,,,,0.01617924,,,,0.01617924
2015,feb,4.8.1,0,,,,,,,,,,,,,,0.02309076,,,,0.02309076
2015,feb,4.8.1,(en blanco),,,,0,,,,,,,,,,0,,,,0
2015,feb,55/56+56.2,0,,,,,,,,,,,,,,,,,0.0502656,0.0502656
2015,feb,55/56+56.2,(en blanco),,,,,,0.00565488,,,,,,,,0.030172712,,,0.0054978,0.041325392
2015,feb,6.6+6.7+6.8,0,,,,,,0.00424116,,,,,,,,,,,,0.00424116
2015,feb,6.6+6.7+6.8,(en blanco),,,,0,,,0,,,,,,,0.00070686,,,,0.00070686
2015,feb,80A,0,,,,,,0.05238618,,,,,,,,,,,,0.05238618
2015,feb,80A,(en blanco),,,,0,,0.04335408,0,,,,,,,0.00329868,0.062832,,,0.10948476
2015,feb,82C+83D,0,,,,,,0.03628548,,,,,,,,,,,,0.03628548
2015,feb,82C+83D,(en blanco),,,,,,0.06864396,0,,,,,,,0,,,,0.06864396
2015,feb,83-84/85,0,,,,,,0.0259182,,,,,,,,,,,,0.0259182
2015,feb,83-84/85,(en blanco),,,,0,,0.22328922,0,,,,,,,0.02858856,2.281587,,0,2.53346478
2015,abr,1.1,0,,,,,,,,,,,,,,0.00070686,,,,0.00070686
2015,abr,1.1,(en blanco),,,,0.1460844,,0.00282744,0.00361284,,,,,,,0.07076454,,,,0.22328922
2015,abr,1.101,0,,,,,,0.02890272,,,,,,,,,,,,0.02890272
2015,abr,1.101,(en blanco),,,,,,,0.01680756,,,,,,,,,,,0.01680756
2015,abr,1.102,0,,,,,,0.02890272,,,,,,,,,,,,0.02890272
2015,abr,1.102,(en blanco),,,,,,,0.01680756,,,,,,,,,,,0.01680756
2015,abr,1.103,0,,,,,,,,,,,,,,0.0011781,,,,0.0011781
2015,abr,1.103,(en blanco),,,,,,0.02803878,,,,,,,,0.00934626,,,,0.03738504
2015,abr,1.104,0,,,,,,,0.0282744,,,,,,,,,,,0.0282744
2015,abr,1.104,(en blanco),,,,7.85E-07,,,0.0090321,,,,,,,,,,,0.009032885
2015,abr,1.106,0,,,,7.85E-07,,,,,,,,,,,,,,7.85E-07
2015,abr,1.106,(en blanco),,,,,,,,,,,,,,0.0015708,,,,0.0015708
2015,abr,1.13,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.13,(en blanco),,,,,,,0.01507968,,,,,,,0.00816816,7.85E-07,,,0.023248625
2015,abr,1.16,0,,,,,,,,,,,,,,0.03927,,,,0.03927
2015,abr,1.16,(en blanco),,,,1.26E-05,,,,,,,,,,7.07E-06,,,,0.000019635
2015,abr,1.17,0,,,,,,,,,,,,,,0.0047124,,,,0.0047124
2015,abr,1.17,(en blanco),,,,0,,0.0070686,0.02521134,,,,,,,0.00722568,,,,0.03950562
2015,abr,1.18,0,,0.0608685,,,,,,,,,,,,,,,,0.0608685
2015,abr,1.18,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,abr,1.2,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.2,(en blanco),,,,,,0.01358742,0.0007854,,,,,,,7.85E-07,,,,0.014373605
2015,abr,1.21,0,,,,,,,,0.00070686,,,,,,,,,,0.00070686
2015,abr,1.21,(en blanco),,,,,,,,0.00015708,,,,,,,,,,0.00015708
2015,abr,1.23,0,,,,,,,,0.00031416,,,,,,,,,,0.00031416
2015,abr,1.23,(en blanco),,,,,,,0.0027489,,,,,,,0.02992374,,,,0.03267264
2015,abr,1.24,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.24,(en blanco),,,,,,0.18315528,0.01594362,,,,,,,,,,,0.1990989
2015,abr,1.27,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.27,(en blanco),,,,,,0.01633632,,,,,,,,0.00494802,,,,0.02128434
2015,abr,1.28,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.28,(en blanco),,,,,,,,,,,,,,0.00541926,,,,0.00541926
2015,abr,1.34,0,,,,,,0.01979208,,,,,,,,,,,,0.01979208
2015,abr,1.34,(en blanco),,,,,,,0.0541926,,,,,,,,,,,0.0541926
2015,abr,1.37,0,,,,,,,0.0023562,,,,,,,,,,,0.0023562
2015,abr,1.37,(en blanco),,,,,,7.85E-07,,,,,,,,,,,,7.85E-07
2015,abr,1.41,0,,,,,,,0.0031416,,,,,,,,,,,0.0031416
2015,abr,1.41,(en blanco),,,,,,,0.00502656,,,,,,,0.00911064,,,,0.0141372
2015,abr,1.44,0,,,,,,,0.10304448,,,,,,,,,,,0.10304448
2015,abr,1.44,(en blanco),,,,,,,,,,,,,,0.00722568,,,,0.00722568
2015,abr,1.46,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2015,abr,1.46,(en blanco),,,,7.85E-07,,,0.00070686,,,,,,,0.01445136,,,,0.015159005
2015,abr,1.47,0,,,,,,,0.0632247,,,,,,,,,,,0.0632247
2015,abr,1.47,(en blanco),,,,0,,0.047124,,,,,,,,,,,,0.047124
2015,abr,1.48,0,,,,,,,0.00439824,,,,,,,,,,,0.00439824
2015,abr,1.48,(en blanco),,,,0,,,0.03581424,,,,,,,7.85E-07,,,,0.035815025
2015,abr,1.49,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2015,abr,1.49,(en blanco),,,,0,,,,,,,,,,0.0227766,,,,0.0227766
2015,abr,1.51,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.51,(en blanco),,,,,,0.00895356,0.12558546,0.04893042,,,,,,,,,,0.18346944
2015,abr,1.52,0,,,,,,,,,,,,,,,0.918918,,,0.918918
2015,abr,1.52,(en blanco),,,,,,0.14906892,0.13713084,,,,,,,,0.03227994,,,0.3184797
2015,abr,1.54,0,,,,,,,0.01759296,,,,,,,,,,,0.01759296
2015,abr,1.54,(en blanco),,,,7.85E-07,,,0.01209516,,,,,,,,,,,0.012095945
2015,abr,1.57,0,,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2015,abr,1.58,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2015,abr,1.58,(en blanco),,,,0,,,0.05717712,,,,,,,0.00282744,,,,0.06000456
2015,abr,1.59,0,,,,,,,0.05372136,,,,,,,,,,,0.05372136
2015,abr,1.59,(en blanco),,,,,,,0.02450448,0.00494802,,,,,,0.0043197,,,7.85E-07,0.033772985
2015,abr,1.6,0,,,,,,,0.01507968,,,,,,,,,,,0.01507968
2015,abr,1.6,(en blanco),,,,,,,0.08042496,,,,,,,0.00494802,,,,0.08537298
2015,abr,1.64,0,,,,,,,,,,,,,,7.85E-07,,,,7.85E-07
2015,abr,1.64,(en blanco),,,,,,,,,,,,,,0.00659736,,,,0.00659736
2015,abr,1.65,0,,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2015,abr,1.66,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.68,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.68,(en blanco),,,,,,0.03879876,0.0710787,0.03479322,,,,,,,,,0.27991656,0.42458724
2015,abr,1.69,0,,,,,,,0.01602216,,,,,,,,,,,0.01602216
2015,abr,1.69,(en blanco),,,,,,,,,,,,,,,,,7.85E-07,7.85E-07
2015,abr,1.71,0,,,,,,,0.082467,,,,,,,,,,,0.082467
2015,abr,1.71,(en blanco),,,,,0.00047124,0.0153153,0.64182888,0.01319472,,,,,,0.00219912,,,0.14286426,0.81587352
2015,abr,1.72,0,,,,,,,0.1068144,,,,,,,,,,,0.1068144
2015,abr,1.72,(en blanco),,,,,,0.003927,,0.0011781,,,,,,,,,0.02497572,0.03008082
2015,abr,1.73,0,,,,,,,,,,,,,,0.0015708,,,,0.0015708
2015,abr,1.73,(en blanco),,,,,,,0.03267264,,,,,,,,,,7.85E-07,0.032673425
2015,abr,1.75,0,,,,,,,0.01507968,,,,,,,,,,,0.01507968
2015,abr,1.75,(en blanco),,,,0,,,0.13461756,0.01162392,,,,,,,0.26837118,,7.85E-07,0.414613445
2015,abr,1.76,0,,,,,,,,,,,,,,0.0070686,,,,0.0070686
2015,abr,1.76,(en blanco),,,,0,,,,,,,,,,,,,,0
2015,abr,1.77,0,,,,,,,,,,,,,,,0.00164934,,,0.00164934
2015,abr,1.77,(en blanco),,,,,,,0.1574727,,,,,,,0.007854,0.00109956,,,0.16642626
2015,abr,1.78,0,,,,,,,,0.00094248,,,,,,,,,,0.00094248
2015,abr,1.78,(en blanco),,,,,,,,0.0054978,,,,,,0.00439824,,,,0.00989604
2015,abr,1.8,0,,0.0062832,,,,,,,,,,,,,,,,0.0062832
2015,abr,1.8,(en blanco),,,,,,0.00094248,0.02489718,,,,,,,0.00329868,,,,0.02913834
2015,abr,1.81,0,,,,0,,,,,,,,,,,,,,0
2015,abr,1.81,(en blanco),,,,,,,,7.85E-07,,,,,,7.85E-07,,,,1.57E-06
2015,abr,1.82,0,,,,,,,0.2583966,,,,,,,,,,,0.2583966
2015,abr,1.82,(en blanco),,,,0.01507968,,,,,,,,,,,0.062832,,,0.07791168
2015,abr,1.9,0,,,,0,,,,,,,,,,,,,,0
